Datetime,PortfolioValue
2024-07-25T00:00:00.000000,71766598.56305164
2024-07-26T00:00:00.000000,71599850.89354521
2024-07-29T00:00:00.000000,73478654.70757705
2024-07-30T00:00:00.000000,72956143.10956986
2024-07-31T00:00:00.000000,72982027.61084953
2024-08-01T00:00:00.000000,72313353.22967556
2024-08-02T00:00:00.000000,73874836.81704253
2024-08-05T00:00:00.000000,70380487.5357719
2024-08-06T00:00:00.000000,70905289.5740552
2024-08-07T00:00:00.000000,71967082.33333981
2024-08-08T00:00:00.000000,72247127.18521965
2024-08-09T00:00:00.000000,73740825.8389315
2024-08-12T00:00:00.000000,74440517.55015904
2024-08-13T00:00:00.000000,73249901.29819737
2024-08-14T00:00:00.000000,73850045.41115424
2024-08-16T00:00:00.000000,78670631.46027222
2024-08-19T00:00:00.000000,80942149.91032201
2024-08-20T00:00:00.000000,82345402.63099167
2024-08-21T00:00:00.000000,82057742.14375341
2024-08-22T00:00:00.000000,84821756.78236127
2024-08-23T00:00:00.000000,85938156.322588
2024-08-26T00:00:00.000000,82850113.51189092
2024-08-27T00:00:00.000000,81656712.53598776
2024-08-28T00:00:00.000000,81596647.59417465
2024-08-29T00:00:00.000000,79689625.26850419
2024-08-30T00:00:00.000000,82210244.56474432
2024-09-02T00:00:00.000000,80938961.35877751
2024-09-03T00:00:00.000000,83418067.3721109
2024-09-04T00:00:00.000000,85089778.35256082
2024-09-05T00:00:00.000000,86691171.71092275
2024-09-06T00:00:00.000000,86968358.55040374
2024-09-09T00:00:00.000000,87362394.73004201
2024-09-10T00:00:00.000000,87582175.3603473
2024-09-11T00:00:00.000000,87699395.55101262
2024-09-12T00:00:00.000000,89129433.81661312
2024-09-13T00:00:00.000000,88713631.8790083
2024-09-16T00:00:00.000000,89708817.87630633
2024-09-17T00:00:00.000000,90655158.1285404
2024-09-18T00:00:00.000000,92125096.17616887
2024-09-19T00:00:00.000000,90062037.77595049
2024-09-20T00:00:00.000000,90540832.34807247
2024-09-23T00:00:00.000000,90886655.05889957
2024-09-24T00:00:00.000000,93122475.10087442
2024-09-25T00:00:00.000000,95408908.2363719
2024-09-26T00:00:00.000000,95056194.61207157
2024-09-27T00:00:00.000000,94420139.4529149
2024-09-30T00:00:00.000000,92247906.96105027
2024-10-01T00:00:00.000000,91644808.03245154
2024-10-03T00:00:00.000000,89046350.23487559
2024-10-04T00:00:00.000000,88155697.37213968
2024-10-07T00:00:00.000000,83060229.94865164
2024-10-08T00:00:00.000000,89374439.77386025
2024-10-09T00:00:00.000000,91224307.24345686
2024-10-10T00:00:00.000000,92523876.85293335
2024-10-11T00:00:00.000000,94336073.8212353
2024-10-14T00:00:00.000000,95245429.50236468
2024-10-15T00:00:00.000000,95717079.3032245
2024-10-16T00:00:00.000000,94579008.86791341
2024-10-17T00:00:00.000000,93704277.09318131
2024-10-18T00:00:00.000000,93931792.04147907
2024-10-21T00:00:00.000000,90202366.69028097
2024-10-22T00:00:00.000000,87747676.78021714
2024-10-23T00:00:00.000000,89162343.96834302
2024-10-24T00:00:00.000000,89125409.99857268
2024-10-25T00:00:00.000000,86980675.66350275
2024-10-28T00:00:00.000000,87794597.16159758
2024-10-29T00:00:00.000000,88544011.84815799
2024-10-30T00:00:00.000000,89323493.91297504
2024-10-31T00:00:00.000000,92489814.03481758
2024-11-01T00:00:00.000000,93233977.72399378
2024-11-04T00:00:00.000000,92104680.46908113
2024-11-05T00:00:00.000000,93446980.95180276
2024-11-06T00:00:00.000000,95792601.65873095
2024-11-07T00:00:00.000000,95558412.04668576
2024-11-08T00:00:00.000000,96669869.22684306
2024-11-11T00:00:00.000000,93551572.45389462
2024-11-12T00:00:00.000000,94402263.90283215
2024-11-13T00:00:00.000000,91268842.76715401
2024-11-14T00:00:00.000000,92497327.8182185
2024-11-18T00:00:00.000000,91791953.11737475
2024-11-19T00:00:00.000000,95784444.35788748
2024-11-21T00:00:00.000000,95888252.07404117
2024-11-22T00:00:00.000000,96688924.3899777
2024-11-25T00:00:00.000000,96925131.60301183
2024-11-26T00:00:00.000000,96557898.35817836
2024-11-27T00:00:00.000000,101036504.5337834
2024-11-28T00:00:00.000000,100401872.18524188
2024-11-29T00:00:00.000000,102187336.6729224
2024-12-02T00:00:00.000000,105101286.23626965
2024-12-03T00:00:00.000000,106611148.74786434
2024-12-04T00:00:00.000000,108264912.87302132
2024-12-05T00:00:00.000000,109422362.04952092
2024-12-06T00:00:00.000000,112224251.01836936
2024-12-09T00:00:00.000000,115036742.97254668
2024-12-10T00:00:00.000000,114456527.06013249
2024-12-11T00:00:00.000000,114301590.00733212
2024-12-12T00:00:00.000000,114143033.86906867
2024-12-13T00:00:00.000000,117437946.83456697
2024-12-16T00:00:00.000000,123408108.25555572
2024-12-17T00:00:00.000000,122195697.0836424
2024-12-18T00:00:00.000000,119056115.77350537
2024-12-19T00:00:00.000000,118946121.74133494
2024-12-20T00:00:00.000000,114701565.32339403
2024-12-23T00:00:00.000000,116780432.65562187
2024-12-24T00:00:00.000000,117583243.00594218
2024-12-26T00:00:00.000000,117621553.0386217
2024-12-27T00:00:00.000000,120053254.56572072
2024-12-30T00:00:00.000000,120890460.40835653
2024-12-31T00:00:00.000000,118630343.24917649
2025-01-01T00:00:00.000000,122743822.31946664
2025-01-02T00:00:00.000000,122344223.69044234
2025-01-03T00:00:00.000000,121846087.49044943
2025-01-06T00:00:00.000000,119143858.56205904
2025-01-07T00:00:00.000000,119057272.9541902
2025-01-08T00:00:00.000000,116253565.76057336
2025-01-09T00:00:00.000000,113539405.04489139
